PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name
3267_01,1,1,12,0,43,0,0,0,0,0,0,539
3277_01,0,0,2944,2,44,0,0,0,0,0,3762,1672
3278_01,2,1,2085,2,28,0,0,0,177,0,0,453
3281_01,2,1,2030,0,37,0,0,0,0,0,0,3454
3285_01,2,0,736,2,55,0,6438,0,1425,208,0,1219
3285_02,2,1,736,2,40,0,0,0,0,0,0,3745
3286_01,0,0,2032,2,38,0,0,0,11,796,0,3744
3288_01,2,1,2088,2,24,0,0,0,0,0,0,1160
3290_01,2,1,2033,2,53,0,0,0,0,0,0,252
3290_02,2,0,467,2,61,0,2647,0,0,0,127,1967
3291_01,0,1,2945,2,17,0,0,0,0,0,0,745
3302_01,0,0,2946,2,20,0,0,0,0,784,0,372
3303_01,0,0,2948,2,22,0,0,42,0,19,709,673
3306_01,2,0,2091,2,27,0,1338,0,30,20,1569,1933
3307_01,0,0,2037,2,19,0,0,0,712,1,0,733
3316_01,0,0,2039,2,23,0,2,1447,0,0,0,4077
3320_01,1,0,73,0,33,0,0,2455,0,5252,159,3194
3320_02,1,0,73,0,26,0,53,7,0,3752,16,1807
3321_01,2,1,2040,2,33,0,0,0,0,0,0,2922
3333_01,0,0,2954,2,39,0,0,840,0,0,0,2231
3334_01,0,1,2949,1,47,0,0,0,0,0,0,2438
3335_01,0,0,738,2,33,0,399,24,0,364,0,2043
3340_01,2,0,724,2,40,0,9,1,79,775,156,306
3341_01,0,1,276,0,19,0,0,0,0,0,0,213
3341_02,1,0,276,0,26,0,1,485,0,12842,0,29
3344_01,1,1,74,2,24,0,0,0,0,0,0,816
3344_02,1,1,74,2,15,0,0,0,177,0,0,807
3345_01,0,0,2950,0,2,0,0,0,0,0,0,1531
3345_02,0,0,740,0,33,0,1641,0,8,8,0,2148
3345_03,0,1,2950,1,14,0,0,0,177,0,0,519
3346_01,0,0,2041,2,22,0,6,0,723,1923,15,2455
3347_01,1,0,75,0,45,0,64,7980,0,1,1470,1429
3347_02,1,0,75,0,58,0,0,2696,0,2882,1563,4156
3351_01,0,1,2691,0,13,0,0,0,0,0,0,2659
3351_02,0,0,2043,0,36,0,0,0,685,11,8,153
3354_01,1,0,741,2,35,0,0,842,9,2061,547,383
3355_01,0,1,2955,1,23,0,0,0,0,0,0,596
3356_01,1,0,742,2,27,0,0,1624,0,53,1152,336
3358_01,0,0,2956,2,24,0,684,0,87,0,0,627
3362_01,1,0,76,2,43,0,0,20809,13,3745,2862,2601
3362_02,1,0,76,2,67,1,0,6564,4,3560,243,649
3366_01,1,1,77,2,29,0,0,0,0,0,0,3724
3367_01,0,0,2691,2,28,0,0,818,51,0,0,557
3368_01,2,1,743,2,18,0,0,0,0,0,0,3108
3368_02,2,1,743,0,35,0,0,0,0,0,0,2210
3368_03,2,0,743,2,22,1,1166,3,130,0,0,1685
3368_04,2,1,743,2,19,0,0,0,0,0,0,3243
3368_05,0,1,743,2,47,0,0,0,0,303,0,824
3368_06,2,0,743,2,16,0,1639,0,142,303,0,292
3368_07,2,0,743,2,41,0,1545,0,8,0,9,1161
3369_01,1,0,745,2,26,0,172,7508,1698,109,11333,1577
3373_01,0,1,2951,2,37,0,0,0,0,0,0,1109
3374_01,2,0,726,2,26,0,493,0,774,9,20,2336
3375_01,2,0,2095,2,21,0,1693,1,15,0,0,3808
3376_01,0,0,2045,1,45,0,0,0,1320,0,3,2317
3378_01,0,0,2959,2,28,0,293,588,0,2,0,2076
3379_01,0,0,2047,2,26,0,1,913,7,0,0,2655
3385_01,0,0,2048,2,35,0,111,420,271,1,0,3841
3388_01,1,0,471,0,60,0,0,4230,0,303,311,2536
3393_01,0,1,2961,2,7,0,0,0,0,0,0,705
3398_01,2,0,727,0,15,0,3859,1,4410,0,0,3402
3399_01,0,0,747,2,26,0,1260,0,0,0,396,2736
3400_01,0,1,2953,2,38,0,0,0,0,0,0,557
3407_01,0,0,2052,2,24,0,330,47,356,0,0,700
3407_02,0,0,2052,2,77,0,0,0,64,712,0,1207
3411_01,2,0,749,2,22,0,446,0,1630,0,0,1901
3411_02,2,0,2691,2,22,0,1127,0,2451,96,0,2867
3411_03,2,0,2053,2,20,0,1481,0,2183,24,5,1279
3411_04,2,0,2053,2,47,0,1696,10,48,0,0,3999
3411_05,2,1,2053,2,25,0,0,0,0,0,311,1224
3411_06,2,1,2053,2,9,0,0,0,0,0,0,2224
3411_07,2,0,2053,2,19,0,1954,0,508,0,0,604
3414_01,0,0,2965,2,44,0,0,1,574,1788,0,3505
3416_01,1,0,65,2,41,1,0,2872,0,6386,1113,1788
3427_01,0,1,2958,2,53,0,0,0,0,0,0,2619
3429_01,1,1,751,2,27,0,0,0,0,0,0,3225
3435_01,0,0,2966,2,20,0,43,0,9,707,7,1909
3436_01,0,1,2960,0,23,0,0,0,0,0,0,537
3448_01,2,0,753,2,20,0,0,0,0,0,0,896
3448_02,2,0,2056,1,29,0,75,0,1094,28,0,3113
3451_01,0,0,2969,1,51,0,0,12,0,0,603,1286
3452_01,0,0,2962,2,22,0,219,529,0,175,179,970
3457_01,0,1,2963,0,36,0,0,0,0,303,0,2559
3460_01,0,0,2058,2,18,0,0,0,0,716,0,2232
3463_01,0,0,2059,1,19,0,6,148,936,0,131,2911
3466_01,0,0,2061,2,17,0,219,0,16,4,1111,3015
3471_01,0,0,2972,2,29,0,47,29,16,3762,0,3935
3472_01,0,0,2107,2,18,0,1,1,714,0,0,2527
3477_01,2,0,2108,2,22,0,930,0,45,6307,10,998
3477_02,2,0,468,0,43,0,209,1977,188,6,0,1377
3479_01,0,0,2967,1,24,0,0,0,93,506,174,2381
3481_01,2,0,2109,2,25,0,1253,0,379,966,0,3272
3482_01,0,0,2111,2,20,0,2,6,7,0,2413,3207
3482_02,0,1,2974,2,23,0,0,0,0,0,0,614
3493_01,0,0,2113,2,32,0,0,1001,8,0,0,1453
3494_01,1,0,69,2,51,0,0,526,0,4467,138,3770
3494_02,1,0,472,2,22,0,1,3748,2718,217,11,458
3498_01,0,0,2063,1,22,0,674,0,0,11,0,239
3500_01,0,0,2064,1,30,0,37,938,1,472,0,750
3502_01,0,0,2065,2,23,0,337,14,0,884,0,3076
3503_01,0,0,728,2,61,0,5,740,0,47,0,1677
3505_01,0,0,2116,2,24,0,0,0,0,0,645,1920
3507_01,0,0,2067,2,19,0,0,810,0,77,62,2463
3508_01,0,0,14,2,27,0,0,599,2751,684,518,2968
3508_02,1,0,14,2,29,1,0,3285,0,0,8,3065
3509_01,1,1,79,0,55,0,0,0,0,0,0,557
3509_02,1,0,79,2,26,0,0,11143,0,628,6076,297
3510_01,0,1,2968,0,58,0,0,0,0,0,0,3785
3513_01,1,1,80,0,60,0,0,0,0,0,0,3720
3513_02,1,1,80,2,13,0,0,0,0,0,0,1914
3513_03,1,0,80,0,39,1,0,3376,0,2287,0,1806
3513_04,1,1,80,0,35,0,0,0,0,0,0,1683
3516_01,0,0,2118,2,21,0,0,0,0,922,0,2495
3517_01,0,0,2070,2,37,0,1,6,1072,0,0,3978
3522_01,0,1,2970,1,31,0,0,0,0,0,0,1348
3524_01,0,0,2072,2,20,0,136,0,15,419,0,2419
3526_01,2,0,2120,2,27,0,1023,531,245,734,65,4
3529_01,2,1,2123,2,40,0,0,0,0,0,0,921
3532_01,2,1,2073,2,29,0,0,0,0,0,0,3115
3538_01,1,0,279,0,36,0,0,2384,0,10232,243,4103
3541_01,0,0,755,2,19,0,0,0,223,0,769,1777
3544_01,0,0,2074,1,22,0,0,0,282,407,0,2630
3544_02,0,0,2971,2,15,0,28,1,806,0,57,3387
3545_01,0,0,2076,0,18,0,67,8,1188,667,0,2200
3549_01,1,0,473,2,25,0,55,173,5,3769,103,42
3549_02,1,1,473,2,62,0,0,0,0,0,0,557
3551_01,0,0,2973,2,53,0,42,0,0,25,742,3013
3554_01,0,0,2127,0,29,0,496,0,2,205,0,1211
3557_01,0,0,2129,2,19,0,1194,4,21,0,223,3511
3571_01,0,1,2975,1,21,0,0,0,0,0,0,3429
3574_01,0,0,2976,2,20,0,82,503,69,94,24,2100
3575_01,1,0,81,0,56,0,977,806,0,3744,361,231
3580_01,1,0,474,0,64,0,0,2404,9,0,77,1331
3580_02,1,1,82,2,29,0,0,0,0,0,0,444
3581_01,1,0,280,2,36,0,3635,804,0,3,100,1731
3583_01,2,0,475,2,51,0,914,140,2,0,0,4027
3585_01,0,1,2977,1,16,0,0,0,177,0,0,4134
3587_01,0,1,2978,0,21,0,0,0,0,0,0,3938
3587_02,0,0,2078,0,50,0,793,0,0,1,0,676
3587_03,0,0,2978,2,0,0,0,0,0,0,0,3592
3589_01,0,0,2133,2,34,0,1043,0,70,744,0,1099
3589_02,0,1,2983,2,3,0,0,439,0,0,0,1832
3589_03,0,1,2983,1,11,0,0,0,0,0,0,1089
3589_04,0,1,2983,1,5,0,0,0,0,0,0,2086
3589_05,0,0,2983,2,47,0,1,439,0,302,0,4090
3589_06,0,1,2983,2,1,0,0,0,0,0,0,2008
3589_07,0,1,2983,2,0,0,0,0,0,0,0,3956
3590_01,0,0,730,2,23,0,0,4,737,309,558,3885
3593_01,1,0,271,2,27,0,0,3354,23,220,877,185
3599_01,0,0,2691,2,46,0,48,856,0,0,4,3075
3601_01,0,0,2987,2,34,0,270,0,56,549,13,1512
3601_02,0,0,2987,0,2,0,0,0,0,0,0,278
3601_03,0,1,2987,2,11,0,0,0,0,0,0,3302
3601_04,0,0,2987,0,1,0,0,0,0,0,0,2902
3601_05,0,1,2987,2,13,0,0,0,0,0,0,1206
3601_06,0,0,2135,2,41,0,0,18,50,1317,0,686
3601_07,0,0,2987,0,11,0,0,0,0,0,0,1041
3603_01,2,1,2081,2,52,0,0,0,0,0,0,2952
3603_02,2,1,2081,2,15,0,0,0,0,0,0,2116
3604_01,0,1,2981,2,58,0,0,0,0,303,0,558
3611_01,0,0,2083,2,23,0,0,414,0,1,286,2398
3617_01,0,0,2982,2,34,0,0,461,0,0,424,1501
3617_02,0,0,2982,2,9,0,0,0,0,0,0,1315
3617_03,0,0,2086,2,25,0,12,1,0,1045,33,1035
3618_01,1,1,24,0,38,0,0,0,0,0,0,3708
3618_02,1,0,24,0,42,1,0,2227,76,2140,5513,2604
3618_03,1,0,24,2,40,0,219,4223,0,0,14,2843
3618_04,1,0,24,2,18,0,244,256,0,2675,89,3685
3621_01,2,0,2137,2,42,0,1853,7,37,0,0,83
3621_02,2,0,2137,2,40,0,1114,0,193,0,1,870
3623_01,0,0,2139,2,28,0,0,0,949,0,0,2018
3627_01,1,0,282,2,56,0,0,7748,0,0,1,193
3632_01,0,0,2984,2,22,0,9,0,485,0,272,223
3633_01,2,0,2142,2,39,0,0,0,0,0,0,975
3635_01,0,1,2985,0,35,0,0,0,0,0,0,1554
3635_02,0,0,2087,2,36,0,504,49,0,87,83,3280
3637_01,2,0,756,2,34,0,1604,309,1,0,236,1539
3638_01,0,0,2089,2,22,0,768,0,0,0,38,1264
3643_01,0,1,2986,2,21,0,0,0,0,0,0,1069
3646_01,1,0,283,2,16,0,7,1879,0,28,2186,69
3646_02,1,0,283,2,35,0,0,7595,32,0,2922,3043
3649_01,2,0,2090,2,19,0,89,0,453,686,0,1690
3651_01,1,1,85,2,36,0,0,0,0,0,0,1793
3656_01,1,0,731,0,32,0,0,2802,0,21,360,12
3656_02,1,0,731,2,69,0,0,300,0,1966,93,3226
3657_01,1,1,732,0,44,0,0,0,0,0,0,3382
3657_02,1,1,732,0,34,0,0,0,0,0,0,557
3657_03,1,0,732,2,35,0,0,5138,0,720,2243,1801
3659_01,0,0,2989,2,25,0,0,1412,0,9,279,3561
3659_02,0,1,2989,2,3,0,0,0,0,0,0,320
3659_03,0,0,2989,1,12,0,0,0,0,0,0,2304
3659_04,0,0,2989,2,3,0,0,0,0,0,0,3277
3659_05,0,0,2143,2,13,0,1014,0,917,0,43,35
3659_06,0,0,2989,2,26,0,0,29,855,0,0,2099
3659_07,0,1,2989,1,2,0,0,0,0,0,0,3020
3661_01,2,0,2144,2,25,0,883,0,266,0,0,1434
3663_01,2,1,2145,2,19,0,0,0,0,0,0,557
3666_01,0,1,2988,0,33,0,0,0,0,303,0,2371
3669_01,0,0,2093,0,41,0,184,2,415,0,36,3269
3670_01,0,1,2990,1,55,0,0,0,0,0,0,2811
3672_01,0,0,2094,0,30,0,433,0,47,0,252,3850
3672_02,0,0,2991,1,35,0,320,10,177,9,0,768
3673_01,0,0,2993,2,7,0,0,0,0,0,0,1049
3675_01,0,0,2994,2,38,0,84,0,626,0,0,3848
3675_02,0,1,2994,1,51,0,0,0,0,0,0,1022
3675_03,0,1,2994,2,18,0,0,0,0,0,0,1634
3676_01,1,1,86,2,44,0,0,0,0,0,0,410
3683_01,1,1,274,2,18,0,0,0,0,0,0,1804
3683_02,1,1,274,2,13,0,0,0,0,0,0,1805
3684_01,0,1,2995,2,49,0,0,0,0,0,0,2548
3684_02,0,0,2995,2,8,0,0,0,0,0,0,2489
3685_01,0,0,2096,2,22,0,0,522,130,59,0,574
3687_01,1,0,758,0,32,0,0,9596,36,364,2,3771
3689_01,2,0,2097,2,29,0,1110,766,0,0,0,2373
3694_01,0,1,2992,0,56,0,0,0,0,0,0,3980
3695_01,2,0,2147,0,18,0,1757,0,177,0,0,790
3696_01,2,1,2148,2,27,0,0,0,0,0,0,2949
3697_01,0,0,734,2,46,0,0,1,18,770,0,3288
3698_01,0,0,2149,2,18,0,0,0,63,0,677,2496
3701_01,1,1,478,2,30,0,0,0,0,0,0,258
3701_02,1,0,478,0,35,0,2439,5172,0,43,17,350
3701_03,1,1,478,2,48,0,0,0,0,0,0,1873
3709_01,0,1,2996,0,33,0,0,0,0,0,0,3814
3712_01,0,1,2691,0,0,0,0,0,0,0,0,1145
3712_02,0,1,2997,0,11,0,0,0,0,0,0,1601
3712_03,0,1,2997,2,0,0,0,0,0,0,0,732
3712_04,0,0,2101,2,14,0,0,853,0,11,0,2257
3712_05,0,1,2997,1,9,0,0,0,0,0,0,3019
3717_01,0,0,2998,2,37,0,186,0,16,584,0,785
3717_02,0,1,2998,2,30,0,0,0,0,0,0,1468
3718_01,2,1,2102,2,21,0,0,0,0,0,0,253
3720_01,2,1,2103,2,32,0,0,0,0,0,0,463
3720_02,2,0,2103,2,4,0,0,0,0,0,0,2331
3720_03,2,1,2103,2,19,0,0,0,0,0,0,2948
3721_01,2,0,476,2,25,1,2751,0,354,0,68,1278
3722_01,0,0,2999,2,34,0,281,0,352,8,243,821
3723_01,0,0,2153,2,19,0,7,568,17,54,1,1200
3725_01,0,1,3003,1,18,0,0,0,0,0,0,736
3727_01,0,0,3004,1,23,0,0,0,0,37,463,3756
3730_01,2,1,2691,2,53,0,0,0,0,0,0,1698
3731_01,0,1,3005,1,13,0,0,0,0,0,0,2822
3738_01,0,0,2154,2,20,0,0,1476,2,0,2,2342
3740_01,0,0,2104,2,34,0,529,22,1,0,251,1042
3746_01,0,0,3000,2,18,0,388,0,631,1,4,2975
3746_02,0,0,3000,2,0,0,0,0,0,0,311,1048
3746_03,0,1,3000,2,35,0,0,0,0,0,0,3855
3746_04,0,1,3000,2,0,0,0,0,0,0,0,2898
3762_01,0,0,760,2,62,0,355,0,869,0,74,1762
3763_01,0,0,2105,0,15,0,0,0,0,718,0,1856
3764_01,0,1,3006,2,28,0,0,0,0,0,0,2384
3764_02,0,1,3006,2,5,0,0,0,0,0,0,2361
3766_01,1,1,479,2,22,0,0,0,0,0,0,1386
3766_02,1,1,479,2,14,0,0,0,0,0,0,3404
3780_01,2,1,2110,0,43,0,0,0,0,0,0,2669
3782_01,2,0,737,2,24,0,801,439,1275,0,0,1225
3782_02,2,0,2157,2,65,0,5900,0,17,0,0,2743
3791_01,1,0,285,2,44,0,0,1440,64,6289,0,2731
3792_01,0,1,3008,2,50,0,0,0,0,0,0,2897
3794_01,0,1,3007,1,15,0,0,0,0,0,0,2196
3799_01,0,0,739,2,18,0,219,17,663,0,108,3861
3800_01,1,0,275,0,41,0,0,3306,0,143,2334,4119
3802_01,0,0,2159,2,21,0,136,0,3,0,1206,2452
3806_01,0,1,3009,1,16,0,0,0,0,0,0,3802
3808_01,0,0,2160,2,21,0,0,1059,14,79,0,1073
3809_01,0,0,3010,2,29,0,0,18,0,851,60,843
3809_02,0,0,3010,2,19,0,0,0,0,0,0,572
3813_01,0,1,3011,2,18,0,0,0,0,0,0,3476
3819_01,0,0,2163,0,25,0,7,0,87,0,678,2399
3825_01,0,0,3012,2,45,0,438,294,42,0,133,2151
3827_01,0,0,2112,0,32,0,0,532,103,762,3,1417
3828_01,1,0,72,2,33,0,4,6733,0,14,19,2414
3828_02,1,0,72,2,29,0,4069,74,0,750,25,1156
3828_03,1,0,72,0,24,0,0,0,0,0,0,3134
3829_01,0,0,763,0,29,0,1,351,0,283,0,3475
3829_02,0,0,2114,2,24,0,0,734,0,2,2,1821
3833_01,2,1,2115,0,22,0,0,0,0,0,0,1253
3834_01,0,1,3014,1,18,0,0,0,0,0,0,2520
3837_01,0,0,3013,2,16,0,28,240,0,0,1170,3973
3840_01,0,0,2165,2,17,0,0,0,177,0,2604,2570
3843_01,0,0,2117,2,18,0,1,648,0,0,0,4098
3844_01,1,0,277,0,25,0,0,215,1583,541,104,2724
3844_02,1,0,277,0,46,0,219,6669,233,90,92,2227
3845_01,0,0,3015,2,36,0,0,612,7,0,8,798
3855_01,2,1,744,1,62,0,0,0,0,0,0,2408
3858_01,1,1,748,2,48,0,0,0,0,0,0,2888
3858_02,1,1,748,2,16,0,0,0,0,0,0,1568
3858_03,1,0,748,2,27,0,0,1536,0,45,3104,3439
3858_04,1,0,748,2,52,0,0,2583,0,537,2722,1915
3859_01,2,1,2119,2,25,0,0,0,0,0,0,940
3860_01,2,0,482,0,13,0,4,439,3129,0,0,1014
3861_01,2,0,2121,2,35,0,443,0,345,601,0,1707
3863_01,0,0,2124,2,20,0,0,122,320,56,217,515
3865_01,0,1,3016,1,42,0,0,0,0,0,0,3219
3869_01,2,1,765,2,50,0,0,0,0,0,0,3120
3876_01,1,1,287,2,66,0,0,0,0,303,0,3532
3876_02,1,0,287,2,31,0,0,1249,0,303,959,190
3876_03,1,1,287,0,37,0,0,0,0,0,0,15
3877_01,0,0,2125,2,72,0,3,140,0,1,1004,1275
3878_01,2,0,480,0,30,0,1479,0,772,541,311,462
3880_01,0,0,766,2,29,0,0,223,569,0,0,2282
3881_01,0,0,3017,0,21,0,620,190,0,0,0,2997
3882_01,2,1,483,0,33,0,0,0,0,0,0,164
3884_01,1,0,15,2,28,0,0,182,0,991,1297,2851
3885_01,0,0,2126,2,41,0,0,125,0,0,1397,1650
3887_01,1,0,278,0,44,0,0,7271,0,14,0,653
3889_01,1,0,289,2,45,0,0,2400,1,1675,3,3136
3889_02,1,0,289,0,61,0,0,2234,0,16,2019,1168
3891_01,0,0,3019,2,21,0,24,778,0,6,0,1776
3892_01,0,1,3018,2,25,0,0,0,0,0,0,919
3892_02,0,0,2171,2,38,0,1542,0,9,0,1,2735
3893_01,2,0,2128,2,68,0,2466,0,205,0,0,3834
3893_02,2,0,2128,0,0,0,0,0,0,0,311,2728
3893_03,2,0,2128,2,21,0,1380,0,27,0,15,814
3900_01,0,0,750,2,55,0,0,0,0,6,788,3784
3901_01,0,0,2173,2,60,0,321,12,2081,0,0,1529
3902_01,2,1,481,2,19,0,0,0,0,0,0,873
3905_01,0,1,3022,1,17,0,0,0,0,0,0,6
3906_01,0,0,3020,2,16,0,26,226,0,4146,8,2216
3906_02,0,0,2175,2,29,0,247,0,10,37,409,2387
3908_01,0,0,752,2,29,0,134,817,504,122,0,3755
3908_02,0,0,3021,2,0,0,0,0,0,0,0,1183
3910_01,0,1,3023,1,15,0,0,0,0,0,0,335
3914_01,0,0,767,2,27,0,578,439,177,286,0,2182
3918_01,0,0,3024,2,24,0,219,0,0,11,897,2518
3920_01,0,0,2177,0,14,0,0,105,13,14,534,2866
3925_01,2,0,2178,2,17,0,5862,0,15,39,0,2945
3925_02,2,0,2178,2,37,0,1039,0,887,210,86,2494
3929_01,0,0,2130,0,23,0,0,0,693,0,0,2449
3934_01,2,1,2132,2,17,0,0,0,0,0,0,1524
3934_02,2,0,769,2,33,0,16,796,130,356,0,305
3943_01,0,0,3026,2,30,0,0,4,879,0,0,2456
3943_02,0,1,3026,2,20,0,0,0,0,0,0,1509
3943_03,0,0,2134,2,29,0,715,439,0,81,7,2123
3947_01,0,0,2181,2,25,0,614,230,0,35,0,1150
3951_01,0,0,2182,2,19,0,3,52,0,12,649,3889
3953_01,0,1,3025,2,31,0,0,0,0,0,0,3419
3956_01,0,0,2183,2,23,0,174,467,3,0,0,1622
3957_01,0,1,2691,2,29,0,0,0,0,0,0,2011
3965_01,0,0,3027,2,20,0,610,439,249,0,0,315
3969_01,0,0,2138,2,26,0,0,0,0,745,0,2050
3972_01,1,1,484,0,26,0,0,0,0,0,0,18
3975_01,0,0,2140,1,51,0,292,215,46,26,92,2919
3978_01,2,0,2141,2,29,0,15,0,654,65,1,1789
3979_01,0,0,3028,2,17,0,59,154,0,177,6495,2310
3982_01,0,0,2186,2,22,0,23,22,3,0,1078,4140
3983_01,0,0,3029,2,31,0,574,288,4,0,42,1061
3989_01,0,1,3030,2,2,0,0,0,0,0,0,3822
3989_02,0,1,3030,0,0,0,0,0,0,0,0,3018
3989_03,0,0,3030,2,3,0,0,439,0,0,0,580
3989_04,0,0,770,1,28,0,0,632,48,0,2,2271
3990_01,0,1,3031,0,21,0,0,0,0,0,0,2676
3993_01,0,0,2188,2,15,0,854,22,0,0,654,1255
4004_01,0,0,2192,2,18,0,48,0,30,519,92,3925
4007_01,1,0,17,0,52,0,0,10,0,178,2195,3436
4011_01,1,0,26,0,49,0,0,3227,0,503,123,188
4012_01,1,0,88,0,42,0,0,7000,8251,1523,0,531
4012_02,1,1,88,2,28,0,0,0,0,0,0,1229
4015_01,2,1,2195,2,31,0,0,0,0,0,0,3868
4015_02,2,0,757,2,19,0,172,1,545,236,0,2946
4024_01,1,0,281,0,41,0,0,20229,52,50,2944,742
4025_01,0,0,2197,2,31,0,0,0,2089,0,1,2782
4028_01,0,0,3032,2,13,0,0,0,888,0,1,2348
4029_01,2,1,2146,2,35,0,0,0,0,0,0,1686
4041_01,0,1,3033,2,29,0,0,0,0,0,0,2133
4048_01,2,0,2199,2,0,0,0,0,0,0,0,716
4048_02,2,1,2199,2,19,0,0,0,0,0,0,866
4048_03,2,0,2199,2,29,0,0,0,0,0,0,730
4051_01,0,1,3035,2,19,0,0,0,0,0,0,3579
4052_01,0,0,486,2,26,0,6,5903,0,240,72,299
4054_01,1,1,487,2,47,0,0,0,0,0,0,2791
4054_02,1,0,487,2,29,0,0,6901,232,2,0,4174
4054_03,1,0,487,2,46,0,793,830,60,644,0,1028
4056_01,0,0,759,2,18,0,0,0,37,621,1,2316
4057_01,2,0,2200,2,33,0,268,0,1746,0,663,3572
4059_01,1,0,488,0,20,0,0,0,0,0,0,4106
4059_02,1,0,488,2,37,0,0,2288,0,1424,1568,3715
4062_01,0,0,284,0,35,0,180,16954,171,6251,8255,2767
4067_01,0,0,3034,2,25,0,0,583,0,8,36,1382
4070_01,1,1,90,2,22,0,0,0,0,0,0,2581
4070_02,1,1,90,0,47,0,0,0,0,303,0,2960
4070_03,1,0,90,0,31,0,0,4734,0,1396,136,58
4073_01,0,0,2150,2,27,0,0,0,2,781,91,4012
4073_02,0,1,3039,2,47,0,0,0,0,0,0,3890
4074_01,0,0,2152,2,46,0,1,7,24,286,372,4061
4077_01,1,0,761,0,47,0,0,375,1,2284,2821,1030
4085_01,0,0,3036,2,40,0,0,749,134,0,0,1098
4086_01,0,0,3040,2,39,0,0,164,177,372,91,2044
4086_02,0,1,3040,2,39,0,0,439,0,0,0,2504
4086_03,0,0,3040,2,35,0,0,701,0,8,0,2521
4087_01,0,0,2202,0,43,0,29,677,0,1,9,250
4088_01,0,0,3041,2,38,0,4,876,3,0,4,2505
4092_01,0,1,3038,1,31,0,0,0,0,0,0,2064
4094_01,1,0,92,2,20,0,0,86,71,4695,16,1393
4094_02,1,0,92,0,44,0,1247,583,0,7068,132,522
4100_01,1,0,2691,0,25,0,3,6315,103,90,0,4057
4105_01,0,0,762,2,25,0,0,0,759,5,24,3363
4111_01,0,1,3043,0,20,0,0,0,177,0,0,971
4117_01,2,0,2206,2,33,0,634,0,611,44,0,635
4118_01,2,0,2155,1,58,0,21,2,461,744,5,747
4119_01,0,0,2156,2,23,0,0,896,0,303,47,1302
4121_01,1,0,93,2,35,0,310,9058,0,12437,37,3712
4122_01,0,0,773,2,13,0,0,16,1353,44,206,723
4123_01,0,0,764,2,21,0,1074,145,0,309,80,286
4124_01,0,1,3042,1,20,0,0,439,0,0,0,2164
4126_01,0,0,2208,2,15,0,25,0,0,5,3295,3480
4133_01,2,1,2209,2,48,0,0,0,0,0,0,603
4133_02,2,1,2209,2,58,0,0,0,0,0,0,4047
4136_01,1,1,30,0,25,0,0,0,0,303,0,232
4136_02,1,0,30,2,43,0,324,1286,0,2347,342,2531
4138_01,0,0,2158,2,53,0,43,0,0,3,3081,973
4139_01,0,0,2210,0,13,0,1041,0,105,24,0,2198
4146_01,0,0,3046,2,8,0,0,0,0,0,0,1472
4148_01,0,1,3047,2,53,0,0,0,0,0,0,3284
4153_01,0,0,774,2,22,0,351,436,4,0,0,1668
4155_01,1,1,95,0,31,0,0,0,0,0,0,487
4157_01,0,0,2211,2,28,0,97,1053,36,303,271,2628
4161_01,0,0,3048,2,22,0,0,713,1,0,7,557
4162_01,0,1,3049,2,27,0,0,0,0,0,0,755
4164_01,1,1,78,2,29,0,0,0,0,0,0,2411
4180_01,1,1,96,2,42,0,0,0,0,0,0,2779
4180_02,1,0,294,0,42,0,0,237,0,804,5883,2935
4187_01,0,0,2161,2,33,0,137,0,0,926,0,3424
4190_01,1,0,485,2,32,1,0,10163,97,0,89,1870
4192_01,0,0,3051,0,42,0,310,466,95,38,0,3325
4193_01,0,1,3052,1,22,0,0,0,0,0,0,2077
4195_01,0,0,3050,0,18,0,0,5,0,446,255,1557
4198_01,1,1,775,2,46,0,0,0,0,0,0,50
4200_01,0,0,2216,2,20,0,0,0,624,303,0,3758
4201_01,0,0,2218,2,21,0,154,622,1,27,0,909
4202_01,2,1,2162,2,26,0,0,0,0,0,0,3310
4202_02,2,0,2162,2,51,0,180,0,439,1603,0,3050
4209_01,0,0,2219,2,53,0,783,0,0,1847,0,1496
4217_01,0,0,3053,2,29,0,1,0,0,303,36,1271
4224_01,2,0,768,2,25,1,1251,0,48,0,0,1025
4224_02,2,0,2223,2,69,0,0,0,2262,336,0,930
4226_01,1,1,19,2,26,0,0,0,0,0,0,403
4226_02,1,0,19,2,38,0,0,9159,5,461,6366,2974
4227_01,0,1,3054,2,37,0,0,0,177,0,0,801
4228_01,0,0,2224,2,14,0,8,0,361,346,0,1217
4234_01,2,0,2166,2,36,0,1475,256,0,0,19,3664
4234_02,2,0,776,2,42,0,65,0,0,957,0,3181
4235_01,0,0,2167,2,25,0,0,49,1,943,68,1424
4235_02,0,1,3056,2,35,0,0,0,0,0,311,1308
4236_01,2,0,492,2,26,1,3,0,1177,2,0,557
4236_02,2,1,2225,2,12,0,0,0,0,0,0,3633
4241_01,0,0,2226,2,48,0,2,712,135,0,15,803
4247_01,0,1,2228,2,13,0,0,0,0,0,0,557
4247_02,0,0,2228,2,21,0,0,0,0,619,42,1040
4248_01,0,0,3055,2,26,0,1086,463,140,0,8,2744
4248_02,0,0,3055,2,32,0,156,0,153,138,0,1090
4250_01,0,1,3057,2,25,0,0,0,0,0,0,2128
4263_01,0,0,2232,2,51,0,0,439,0,0,7,3568
