PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2602_02,2,0,1492,0,0,0,0,0,0,0,0,687,1
2602_03,2,1,1492,2,25,0,0,0,0,0,0,7922,0
2605_01,2,1,1390,0,43,0,0,0,0,0,0,7996,1
2606_01,0,0,3899,2,29,0,900,0,0,0,1,3201,0
2606_02,0,0,3899,2,45,0,10,16,801,73,305,1823,0
2607_01,1,1,597,2,63,0,0,0,0,0,0,3929,1
2607_02,1,1,597,2,17,0,0,0,0,0,0,8439,1
2607_03,1,0,597,0,35,0,0,1471,2,445,533,3790,1
2607_04,1,0,597,2,12,0,0,0,0,0,0,102,1
2609_01,0,1,5682,1,29,0,0,0,0,0,0,7954,1
2616_01,0,0,3906,2,17,0,0,604,0,0,218,3484,0
2617_01,0,0,5694,1,32,0,59,0,469,0,0,8399,0
2618_01,0,1,1494,2,23,0,0,0,0,0,0,6522,1
2619_01,0,0,3851,0,17,0,2000,0,0,0,0,2588,0
2622_01,0,0,3853,0,34,0,492,0,13,55,0,7546,0
2624_01,0,0,3907,2,15,0,0,0,875,3,305,600,0
2625_01,0,1,5696,2,14,0,0,0,0,0,0,6175,1
2625_02,0,0,1498,2,22,0,0,1,271,0,1348,4599,0
2626_01,0,0,3908,2,19,0,232,0,479,0,5,7480,0
2627_01,0,0,3909,1,40,0,0,228,5,454,1,4021,0
2628_01,1,1,27,0,25,0,0,0,0,0,0,3527,1
2628_02,1,0,27,0,51,0,0,6,0,2085,67,6808,0
2629_01,0,0,5698,2,22,0,91,6,0,17,693,6981,0
2631_01,2,1,3911,0,50,0,0,0,0,0,0,6956,1
2633_01,0,0,5699,0,26,0,0,0,0,0,305,3851,0
2634_01,2,1,3857,2,39,0,0,0,0,0,305,672,1
2635_01,2,0,1374,2,18,0,1867,0,29,72,305,6021,1
2636_01,0,0,5685,2,22,0,225,0,137,671,305,4022,0
2638_01,0,0,1529,2,26,0,0,29,0,759,0,3301,0
2640_01,0,0,3860,2,19,0,0,0,0,0,1051,3800,0
2641_01,0,1,5689,1,16,0,0,0,0,0,0,4665,0
2642_01,0,0,5703,2,24,0,0,0,17,0,793,8046,0
2643_01,0,0,3862,1,34,0,122,0,6,739,0,7605,0
2645_01,1,0,1029,2,55,0,0,815,1558,3,1334,411,1
2645_02,1,0,1029,2,42,0,3,2174,0,10860,2564,7441,0
2645_03,1,1,1029,2,14,0,0,0,0,0,0,5349,1
2645_04,1,0,1029,0,28,0,0,3053,0,839,2153,5503,1
2645_05,1,1,1029,0,26,0,0,0,0,0,0,5557,1
2646_01,1,0,569,0,33,0,0,286,1795,712,7041,3662,0
2647_01,0,0,3914,2,24,0,0,0,0,636,68,4199,0
2648_01,0,0,5691,2,23,0,490,313,0,6,0,322,0
2649_01,2,0,1376,2,16,0,46,0,1994,0,677,7409,0
2650_01,0,1,5704,2,36,0,0,0,0,0,0,765,0
2651_01,1,1,153,0,44,0,0,0,0,0,0,6893,1
2652_01,0,0,3865,2,22,0,0,0,670,0,32,8113,1
2655_01,0,1,5692,2,30,0,0,0,0,0,0,1062,0
2657_01,0,0,3866,2,20,0,0,27,1,686,1,6603,0
2658_01,0,0,3916,2,21,0,366,1136,795,132,0,1983,0
2659_01,2,0,1531,2,14,0,225,0,0,0,0,5149,1
2660_01,0,0,3918,2,27,0,0,0,174,2,1215,1638,0
2661_01,0,0,3867,2,19,0,1,4,0,750,3,4857,0
2661_02,0,1,5693,2,21,0,0,0,0,0,0,939,1
2662_01,2,0,3919,0,29,0,1722,4,937,0,0,3335,0
2663_01,0,0,3920,0,13,0,0,0,0,4,811,6195,1
2664_01,2,1,1533,1,71,0,0,0,0,0,0,4763,1
2666_01,2,1,1534,2,28,0,0,0,0,0,0,6484,0
2666_02,2,0,1534,0,18,0,1874,0,260,0,0,307,0
2668_01,0,0,3869,0,23,0,29,34,1,2838,0,4145,0
2668_02,0,0,5695,0,34,0,0,382,0,87,236,50,0
2670_01,0,0,5706,2,20,0,4,790,0,15,0,3386,0
2671_01,0,0,3923,0,17,0,0,33,0,56,708,502,0
2672_01,0,0,3924,1,21,0,970,0,213,8,86,4996,0
2675_01,1,0,1031,2,33,0,0,1554,3813,0,1435,6523,1
2676_01,1,0,570,0,34,0,3551,1284,1865,90,0,3675,1
2677_01,1,0,1394,2,51,0,0,302,0,1367,669,2638,0
2678_01,0,0,3871,2,21,0,0,680,0,10,0,3289,1
2679_01,0,1,5697,2,29,0,0,0,0,0,0,6163,0
2682_01,0,0,5709,2,31,0,880,0,0,8,0,1112,0
2683_01,1,0,48,2,36,0,2,1297,0,4,0,8417,1
2684_01,1,0,572,2,39,0,0,7116,0,13208,1515,5889,0
2685_01,0,0,5710,2,26,0,886,0,0,0,21,4999,0
2687_01,0,0,3926,2,51,0,0,1347,0,43,0,1550,1
2688_01,0,0,3927,2,24,0,13,193,0,0,591,2835,0
2690_01,0,0,1536,0,27,0,339,104,116,160,0,2538,1
2691_01,0,0,3929,2,31,0,0,243,1,559,0,3479,0
2692_01,0,0,6156,2,24,0,0,0,21,0,695,6868,0
2693_01,1,0,29,2,57,0,0,1514,0,72,1393,4746,0
2693_02,1,0,29,0,36,1,11,79,0,210,1895,4137,0
2693_03,1,0,29,2,55,0,0,846,0,263,2024,1577,0
2693_04,1,1,29,0,29,0,0,0,0,0,0,5646,0
2695_01,2,0,1537,2,18,0,947,0,4,4,0,3947,0
2697_01,2,0,1395,2,27,0,1893,487,4,0,0,6117,0
2698_01,1,0,1028,2,50,0,0,2684,0,153,1751,7065,0
2700_01,0,0,3875,2,24,0,45,138,1,0,530,2127,0
2701_01,0,1,5700,1,20,0,0,0,0,0,0,1846,1
2702_01,0,1,5712,2,24,0,0,0,0,0,0,5674,1
2703_01,0,0,5701,2,18,0,0,617,0,0,10,6561,0
2704_01,0,0,3876,2,44,0,1178,1,348,0,0,251,0
2706_01,1,1,156,0,27,0,0,0,0,0,0,166,1
2707_01,1,0,157,2,58,0,1113,1650,0,194,510,8448,1
2707_02,1,1,157,1,29,0,0,0,0,0,0,5649,1
2708_01,0,0,3878,1,23,0,3,548,37,0,12,6152,1
2709_01,2,1,3880,2,3,0,0,0,0,0,0,6272,1
2709_02,2,0,3880,2,0,0,0,0,0,0,0,6558,1
2709_03,2,0,3880,2,33,0,361,0,381,1622,0,6467,0
2709_04,2,0,3880,2,12,0,0,0,0,0,0,8367,1
2712_01,1,1,160,2,44,0,0,0,0,0,0,5746,1
2713_01,0,1,5713,2,20,0,0,0,0,0,0,7482,1
2714_01,0,0,3933,0,59,0,269,1776,0,0,12,5377,0
2717_01,0,0,5705,2,18,0,130,0,13,191,554,3098,0
2718_01,1,1,162,2,72,0,0,0,0,0,0,6403,1
2720_01,0,0,5715,1,23,0,171,2373,1,30,985,3013,0
2720_02,0,0,5715,2,11,0,0,0,0,0,0,6475,0
2720_03,0,1,5715,2,1,0,0,0,0,0,0,5995,1
2721_01,0,0,3936,1,25,0,21,746,55,0,4,4387,0
2722_01,2,1,1396,0,25,0,0,0,0,0,0,3150,1
2723_01,1,1,1033,2,24,0,0,0,0,0,0,1266,1
2723_02,1,0,1033,2,54,0,0,5876,0,0,914,2058,1
2724_01,2,1,3937,0,17,0,0,0,0,0,0,7396,1
2724_02,2,0,3937,2,48,0,1200,0,38,48,0,5285,0
2725_01,0,0,3939,2,40,0,0,0,362,272,0,3803,0
2726_01,0,1,5718,2,2,0,0,0,0,0,0,4705,0
2727_01,0,0,3882,2,32,0,0,9,11,784,63,7246,0
2729_01,0,1,5707,2,15,0,0,0,0,0,0,4391,1
2730_01,0,1,5708,2,52,0,0,0,0,0,0,6734,1
2730_02,0,0,3885,2,16,0,0,1115,0,1674,132,1451,0
2730_03,0,1,5708,2,16,0,0,458,0,0,0,2575,1
2732_01,0,1,5711,0,16,0,0,0,0,0,0,5679,1
2732_02,0,0,5711,0,6,0,0,0,0,0,0,4338,0
2734_01,2,0,3940,2,10,0,0,0,0,0,0,2553,1
2736_01,2,0,1380,2,27,1,1709,4,24,0,0,5355,0
2737_01,1,0,601,0,45,0,0,726,0,281,1257,5862,1
2737_02,1,0,601,2,26,0,2381,1772,0,0,2618,3324,0
2738_01,2,0,1539,2,29,0,1049,0,0,0,0,7910,0
2739_01,0,1,5719,1,38,0,0,0,0,311,0,3875,1
2740_01,0,0,1501,2,19,0,1,143,0,254,107,3213,1
2741_01,2,0,1503,2,43,0,471,0,133,2,692,4148,0
2743_01,0,0,3886,2,15,0,746,0,2,0,11,5907,0
2745_01,2,0,3941,2,31,0,1511,0,310,0,0,4954,0
2746_01,2,0,3942,2,52,0,758,0,356,5,0,675,0
2747_01,2,0,3943,2,49,0,0,0,0,0,0,7313,1
2748_01,0,0,3887,0,29,0,143,548,0,0,0,4707,1
2750_01,0,0,3945,2,18,0,600,0,0,179,11,7714,1
2751_01,2,1,3889,2,41,0,0,0,0,0,0,6211,1
2752_01,0,0,5722,2,9,0,0,0,0,0,0,4203,0
2752_02,0,1,5722,1,29,0,0,0,0,0,0,6070,0
2752_03,0,0,1504,2,58,0,0,82,0,758,0,7634,1
2753_01,0,0,1540,1,39,0,0,0,0,0,907,8124,0
2754_01,0,0,1505,2,13,0,911,1,0,74,0,3773,0
2755_01,1,1,574,0,36,0,0,0,0,0,0,1045,1
2756_01,2,0,3947,0,23,0,253,0,0,888,0,3589,0
2758_01,0,1,5724,1,24,0,225,0,0,0,0,2222,1
2759_01,0,0,1507,2,33,0,0,0,170,14,810,4055,0
2760_01,0,0,5714,2,18,0,0,0,0,0,0,5404,0
2760_02,0,1,5714,2,2,0,0,0,0,0,0,414,0
2760_03,0,1,5714,2,0,0,0,0,0,0,0,1720,1
2762_01,0,0,5716,2,36,0,625,0,260,0,0,1235,0
2762_02,0,0,5716,0,15,0,254,0,10,180,0,6159,0
2763_01,0,0,1508,2,31,0,91,756,0,0,12,7176,1
2764_01,0,0,1541,2,42,0,0,0,213,166,1209,6438,1
2765_01,2,0,3891,2,27,0,1502,1,0,0,0,1424,0
2768_01,0,0,3893,2,36,0,123,3,174,7,0,3845,1
2768_02,0,0,5720,2,0,0,0,0,0,0,0,6428,0
2768_03,0,1,5720,2,3,0,0,0,0,0,0,2414,0
2769_01,0,0,3949,1,22,0,0,837,192,0,305,5005,0
2770_01,0,0,5721,2,56,0,0,1721,0,96,0,6080,0
2772_01,0,0,5723,2,23,0,0,0,0,757,0,6138,0
2773_01,2,0,1398,2,25,0,314,2,648,92,0,8272,0
2774_01,0,0,3952,2,29,0,3,0,3,0,697,1925,0
2774_02,0,0,3952,2,17,0,0,1195,31,0,0,2013,0
2774_03,0,0,3952,2,13,0,412,4,0,0,551,240,0
2778_01,2,0,1382,2,35,0,2301,0,414,311,0,3456,1
2778_02,2,1,3954,0,53,0,225,0,0,0,0,8383,1
2780_01,0,0,3957,2,24,0,14,702,0,0,0,2560,0
2781_01,0,1,5726,2,38,0,0,0,0,0,0,5322,0
2783_01,1,1,1383,0,21,0,0,0,0,0,0,458,1
2783_02,1,0,1383,0,29,0,2,8,0,2864,155,3225,0
2784_01,0,0,5728,2,46,0,0,0,1661,52,8,5708,1
2785_01,1,1,604,2,58,0,225,0,0,0,0,8143,1
2786_01,0,0,1544,1,53,0,0,1,0,195,493,5126,1
2787_01,0,0,3896,0,21,0,13,458,1098,64,1,7268,0
2788_01,0,1,5729,1,27,0,0,0,0,0,0,3728,0
2789_01,0,1,5733,2,31,0,0,0,0,0,0,4020,0
2790_01,1,1,576,0,23,0,0,0,0,0,0,771,1
2790_02,1,0,576,0,41,0,0,320,4333,1313,51,1692,0
2790_03,1,0,576,2,29,0,3,933,0,674,731,4122,0
2790_04,1,0,576,0,54,0,0,37,0,4689,0,7507,0
2790_05,1,0,576,0,43,0,0,9923,660,10,266,8418,1
2792_01,0,1,5725,1,36,0,0,0,0,0,0,2437,1
2793_01,0,0,1510,2,48,0,784,87,0,0,1,2115,1
2795_01,1,0,606,2,34,0,10,5659,15,3,0,3265,1
2795_02,1,0,606,2,42,0,0,802,0,2622,671,1276,0
2796_01,0,0,3898,0,17,0,0,0,0,863,0,414,0
2797_01,0,0,3960,2,22,0,0,0,0,0,1345,8037,0
2798_01,1,0,31,2,37,0,6,437,174,54,3030,3161,0
2798_02,1,1,31,0,38,0,0,0,0,0,0,5486,1
2799_01,0,0,5727,2,21,0,3,0,0,881,0,3995,0
2799_02,0,1,5727,1,23,0,0,0,0,0,0,7172,1
2801_01,1,0,578,2,27,0,1,767,0,13104,3657,7527,0
2802_01,0,0,3961,2,23,0,18,2595,0,0,122,2926,1
2805_01,0,0,3963,2,19,0,0,0,366,268,0,316,0
2806_01,2,0,1400,2,28,0,948,0,64,170,0,1262,0
2807_01,0,0,1513,2,33,0,0,0,154,22,820,6477,0
2807_02,0,1,5735,1,24,0,0,0,0,0,0,1987,0
2807_03,0,1,5735,2,0,0,0,0,0,0,0,8240,1
2809_01,0,1,5737,2,41,0,0,0,0,0,0,2280,1
2810_01,0,1,5738,2,19,0,0,0,0,0,0,6081,0
2811_01,0,0,3900,2,44,0,0,0,0,0,871,1716,0
2812_01,2,0,3901,0,43,0,803,0,384,120,0,3911,1
2813_01,0,1,5730,2,14,0,0,0,0,0,0,7655,1
2814_01,0,1,5740,1,18,0,0,0,0,0,0,3120,1
2817_01,0,0,3964,2,25,0,237,0,910,0,12,6957,0
2818_01,2,0,3966,2,0,0,0,0,0,0,0,4768,1
2818_02,2,1,3966,0,4,0,0,0,0,0,0,1941,1
2818_03,2,0,3966,2,24,0,165,0,981,2,0,8288,1
2819_01,0,0,3968,2,38,0,77,169,0,0,470,7228,0
2820_01,0,1,5743,2,44,0,0,0,0,0,0,7943,1
2821_01,0,1,5745,0,57,0,0,0,0,0,0,1309,1
2822_01,0,1,5734,0,3,0,0,0,174,0,0,6145,1
2822_02,0,0,5734,2,5,0,0,0,0,0,305,6833,0
2822_03,0,1,5734,0,3,0,0,458,0,0,0,6541,1
2822_04,0,1,5734,2,18,0,0,0,0,0,0,597,1
2822_05,0,1,5734,2,8,0,0,0,0,0,0,5480,0
2823_01,2,1,3970,2,21,0,0,0,0,0,0,7139,1
2824_01,1,1,607,0,35,0,0,0,0,0,0,7003,1
2825_01,2,0,3902,2,47,0,0,0,0,0,0,6335,1
2826_01,1,0,1030,0,28,0,1581,213,0,18,3051,7581,0
2826_02,1,0,1030,2,49,0,20,6807,174,3538,2473,7597,0
2831_01,1,0,1386,2,23,0,0,824,0,495,1479,8266,1
2831_02,1,0,1386,2,19,0,0,1,0,2085,55,5891,0
2832_01,0,0,1515,2,34,0,0,250,23,0,514,414,0
2834_01,1,0,608,2,40,1,0,11,0,2205,1295,1267,1
2835_01,1,0,33,0,26,1,0,186,174,548,5058,6806,0
2837_01,0,0,3971,1,23,0,0,0,174,3,1919,6971,0
2838_01,2,0,1517,2,22,0,0,0,0,0,0,8280,0
2839_01,1,0,609,2,51,0,1,3935,0,146,0,21,1
2840_01,0,0,3905,0,44,0,672,0,0,0,20,4156,0
2843_01,2,0,1518,2,50,0,357,0,657,0,0,685,0
2846_01,0,1,5736,2,28,0,0,0,0,0,0,5318,1
2847_01,0,1,5753,2,13,0,0,0,0,0,0,7688,1
2852_01,0,0,5755,2,21,0,33,126,0,461,0,3574,0
2853_01,0,0,3910,2,20,0,56,757,111,0,0,5058,1
2854_01,0,0,3975,0,14,0,0,458,14,692,809,6240,0
2856_01,1,0,610,0,38,0,0,896,0,311,4168,2448,0
2857_01,0,0,3912,1,29,0,631,458,0,40,0,3707,0
2858_01,1,1,611,2,36,0,0,0,0,0,0,4049,1
2858_02,1,1,611,2,16,0,0,0,0,0,0,5543,1
2858_03,1,1,611,2,40,0,0,458,0,0,0,2302,1
2859_01,1,1,1032,0,29,0,0,0,0,0,0,5888,1
2860_01,0,0,3913,1,18,0,154,22,77,1053,0,3979,1
2861_01,0,0,3915,2,17,0,5,756,0,0,0,2917,1
2862_01,2,1,1548,2,32,0,0,0,0,0,0,1960,1
2863_01,0,0,5756,2,27,0,0,2,49,0,801,7659,0
2865_01,2,0,1389,2,34,0,2904,23,7,0,81,3437,0
2865_02,2,0,1389,2,53,0,520,0,442,0,0,3686,1
2866_01,1,1,615,2,36,1,0,0,0,0,0,3642,1
2867_01,2,0,1391,2,41,0,71,0,1617,31,0,7141,0
2867_02,2,0,1519,2,51,0,819,4,92,38,0,7870,0
2869_01,0,1,5757,1,61,0,0,0,0,0,0,648,1
2870_01,0,0,5739,2,59,0,0,0,1,920,1,5836,1
2871_01,1,1,580,2,17,0,0,0,0,311,0,48,1
2871_02,1,1,580,2,27,0,0,0,0,0,0,6904,1
2872_01,0,0,5741,1,57,0,0,1431,0,30,337,4434,1
2873_01,2,0,1550,0,39,0,2127,458,23,0,0,345,0
2875_01,1,1,164,0,55,0,0,0,0,0,0,8460,1
2876_01,0,0,5742,2,42,0,173,656,0,0,23,569,0
2877_01,0,0,3977,2,36,0,418,40,7,338,0,1099,0
2878_01,2,0,3979,2,42,0,44,0,3648,0,9,3554,1
2880_01,0,1,5759,1,32,0,0,0,0,0,0,5204,0
2881_01,0,0,5744,0,6,0,0,0,0,0,0,8103,0
2882_01,0,1,5746,2,15,0,0,0,0,0,0,1817,0
2883_01,0,0,3981,2,28,0,0,93,1282,0,0,1334,1
2884_01,2,0,1393,2,37,0,912,0,0,311,0,1860,0
2887_01,0,0,5747,2,44,0,0,0,744,62,3,3173,0
2888_01,2,0,3983,2,71,1,901,0,1698,0,0,4546,0
2890_01,1,0,581,2,44,0,0,351,0,3,3447,4136,0
2890_02,1,1,581,2,36,0,0,0,0,0,0,7350,1
2891_01,0,0,5749,2,18,0,4,904,0,0,1,3382,0
2892_01,0,0,5761,1,3,0,0,0,0,0,0,3362,1
2892_02,0,1,5761,0,12,0,0,0,0,0,0,1074,0
2892_03,0,1,5761,0,0,0,0,0,0,0,0,7047,1
2892_04,0,0,3984,2,29,0,0,1311,0,0,0,4664,0
2892_05,0,0,5761,2,9,0,0,0,0,0,0,8324,0
2893_01,0,0,5765,0,27,0,688,307,779,0,19,7998,0
2894_01,0,0,3986,1,24,0,0,0,443,244,1,4001,0
2897_01,0,0,5750,2,38,0,1,0,288,0,556,3604,1
2899_01,2,0,3991,2,28,0,523,0,0,970,0,5709,0
2900_01,2,1,6156,2,26,0,0,0,0,0,0,1942,1
2901_01,0,0,3993,2,16,0,0,20,0,300,681,4241,0
2901_02,0,0,3993,1,24,0,225,2,25,311,707,5050,1
2902_01,0,0,5767,2,33,0,123,760,0,0,0,5188,0
2905_01,0,0,5751,0,24,0,489,0,174,0,0,5042,0
2906_01,0,0,5752,2,29,0,1,0,133,104,574,5309,0
2907_01,0,0,3921,2,25,0,0,9,2005,0,5,6162,1
2908_01,0,0,5754,2,0,0,0,0,0,0,0,5959,0
2908_02,0,0,3922,2,13,0,649,2,0,124,143,1039,0
2909_01,0,1,5769,0,7,0,0,0,0,0,0,2528,0
2910_01,0,0,3995,1,32,0,0,0,736,0,0,1605,0
2912_01,2,1,1522,2,34,0,0,0,0,0,0,1008,0
2913_01,2,0,3996,2,49,0,21,25,1509,0,1042,6192,0
2919_01,2,0,1402,2,43,0,13,2119,315,0,261,7132,1
2919_02,2,0,3925,2,0,0,0,0,0,0,0,7180,1
2919_03,2,1,3925,2,6,0,225,0,0,0,0,7319,1
2920_01,0,0,3998,2,23,0,0,179,569,0,0,4414,1
2925_01,2,0,4001,2,43,0,336,11,796,15,0,1778,1
2925_02,2,1,4001,0,23,0,0,0,0,0,0,3415,1
2926_01,2,0,6156,2,43,0,828,25,545,107,0,4547,0
2927_01,2,1,4006,0,41,0,0,0,0,0,0,1589,1
2928_01,1,0,587,0,54,1,0,2062,2,19,1618,5492,0
2928_02,1,1,587,2,51,0,0,0,174,0,0,6267,1
2928_03,1,1,587,2,44,0,0,0,0,0,0,3400,1
2929_01,0,1,5758,1,48,0,0,0,0,0,0,111,1
2930_01,0,0,5771,2,45,0,225,9,0,857,16,1554,0
2934_01,0,0,3928,1,20,0,0,689,0,0,0,80,0
2935_01,1,0,6557,2,33,0,0,28,0,6841,543,414,0
2936_01,0,0,5760,2,21,0,15,30,11,2,388,4349,0
2938_01,1,1,600,2,68,0,0,0,0,0,0,7418,1
2940_01,0,0,4008,1,23,0,5,308,363,7,0,5463,1
2941_01,0,0,5775,2,16,0,24,0,13,717,0,1917,0
2942_01,0,0,3930,2,35,0,198,44,97,30,510,7478,0
2943_01,0,1,5777,2,22,0,0,0,0,0,0,324,0
2944_01,0,0,3931,2,51,0,214,3,16,569,0,5589,0
2944_02,0,0,5762,1,2,0,225,0,0,0,0,2855,0
2944_03,0,1,5762,0,29,0,0,0,0,0,0,7214,0
2944_04,0,0,5762,2,0,0,0,0,0,0,0,7607,1
2945_01,0,1,5779,0,39,0,0,0,0,0,0,4236,1
2948_01,1,0,618,2,55,0,0,1971,77,577,1050,7437,1
2949_01,0,1,5783,2,22,0,0,0,0,311,0,3064,0
2950_01,0,0,4010,2,20,0,310,0,374,0,5,4838,0
2953_01,0,0,1524,0,25,0,0,641,0,2,0,2568,1
2954_01,0,0,4012,0,18,0,235,0,101,0,316,4595,1
2956_01,0,0,5766,1,28,0,3,141,0,0,1689,7787,0
2958_01,0,0,3934,2,26,0,1822,0,4,107,1204,5590,0
2959_01,0,0,4015,1,28,0,1,0,933,614,0,414,0
2960_01,0,0,3935,2,54,0,225,458,0,0,0,3483,0
2961_01,0,0,4016,2,56,0,0,54,0,724,0,2933,0
2962_01,2,0,1527,2,25,0,1228,0,132,0,0,1798,0
2964_01,1,0,50,2,26,0,2050,8525,0,270,636,4116,0
2965_01,0,0,4018,2,14,0,0,0,709,258,3,487,0
2966_01,0,0,1528,2,21,0,2,417,323,0,84,2153,1
2968_01,0,1,5786,2,43,0,0,458,0,0,0,2938,1
2969_01,0,0,5788,2,37,0,221,0,32,38,516,6751,0
2970_01,0,0,6156,2,29,0,740,82,6,311,1,2463,0
2971_01,1,0,6559,2,38,0,0,3135,0,26,3,6203,1
2972_01,0,0,1530,2,14,0,0,1,1441,0,190,2098,1
2975_01,0,0,3938,1,20,0,0,0,585,0,10,2582,0
2979_01,1,0,589,2,33,0,0,0,0,0,0,6807,0
2982_01,1,1,170,0,33,0,0,0,0,0,0,7495,1
2983_01,0,0,1532,2,13,0,0,0,31,0,810,5275,1
2984_01,1,0,1404,2,37,0,0,210,0,4114,0,7579,0
2986_01,2,0,1553,2,15,0,5711,0,2516,0,1370,7397,0
2988_01,1,0,51,0,33,0,396,1280,7,308,4941,8348,0
2990_01,0,1,5768,1,24,0,0,0,0,0,0,3343,1
2992_01,0,0,3944,1,49,0,0,458,0,160,528,2365,0
2993_01,0,0,3946,2,24,0,1252,6,174,123,706,5918,0
2994_01,0,0,1555,2,24,0,173,0,14,0,603,1529,0
2995_01,1,1,590,0,26,0,0,0,0,0,0,5632,1
2995_02,1,1,590,0,40,0,0,0,0,0,0,5347,1
2996_01,0,0,4021,0,31,0,0,611,2,4,22,414,0
2998_01,1,0,620,2,47,0,0,5252,0,124,300,2324,1
3000_01,0,0,4023,2,19,0,736,0,0,0,1,7686,0
3001_01,1,0,602,0,38,1,0,1577,0,425,4359,6232,0
3001_02,1,0,602,0,33,0,0,1001,2280,311,29,2326,1
3003_01,1,1,622,2,45,0,0,0,0,0,0,577,1
3004_01,0,1,5770,2,1,0,0,0,0,0,0,1494,1
3004_02,0,0,3948,2,32,0,0,53,0,744,0,7732,0
3005_01,2,1,3950,2,70,0,0,0,0,0,0,7316,1
3006_01,0,0,5772,1,19,0,23,0,0,0,732,6426,0
3009_01,2,1,1535,1,55,0,0,0,0,0,0,1175,1
3010_01,1,0,592,2,48,0,0,8403,0,7627,83,4749,0
3012_01,0,0,5773,2,66,0,1187,1,174,6,0,7703,0
3013_01,0,0,4025,2,13,0,225,256,0,207,409,5730,0
3014_01,1,0,624,0,40,0,82,1390,0,347,6237,213,0
3015_01,0,0,1556,2,35,0,0,1438,0,112,74,2384,1
3018_01,0,0,4028,2,32,0,0,49,2,639,0,7980,0
3019_01,2,0,1538,2,51,0,1644,0,234,157,64,8369,0
3020_01,1,0,171,2,37,0,0,216,0,5391,3372,7488,0
3021_01,0,0,5774,2,31,0,517,1,301,60,4,2166,0
3021_02,0,0,3951,2,37,0,608,0,6,0,1637,1161,0
3022_01,1,0,603,2,38,0,0,3331,270,2,3510,579,0
3022_02,1,0,603,0,19,0,0,329,0,3154,312,3634,0
3023_01,2,1,4030,2,33,0,0,0,0,0,0,6118,1
3024_01,0,0,4032,2,19,0,0,0,1752,187,0,4447,1
3025_01,0,0,5776,2,31,0,2,788,0,128,9,414,1
3025_02,0,0,5776,2,43,0,45,8,0,607,44,7230,0
3026_01,0,1,5792,2,22,0,0,0,0,0,0,766,0
3027_01,0,1,5794,2,24,0,0,0,0,0,0,7837,0
3029_01,1,0,605,0,21,0,0,878,82,360,1784,3261,0
3029_02,1,0,605,2,14,0,0,0,0,0,0,1659,1
3030_01,1,0,594,0,30,0,728,2551,0,48,1804,1619,1
3030_02,1,1,594,2,22,0,0,0,0,0,0,8254,1
3032_01,0,0,5778,2,11,0,0,0,0,0,0,6516,0
3032_02,0,1,5778,2,4,0,0,0,0,0,0,5084,0
3032_03,0,0,5778,2,0,0,0,0,0,0,0,552,0
3032_04,0,0,3953,2,30,0,479,12,25,643,283,6656,0
3033_01,0,0,5780,1,21,0,0,27,1181,0,513,3719,0
3034_01,1,0,6156,2,40,0,0,0,0,0,0,2436,0
3036_01,0,0,4034,1,57,0,506,0,1,178,0,6193,0
3038_01,2,0,3955,2,35,0,1228,0,0,0,0,1789,0
3039_01,1,0,53,2,32,0,0,0,0,0,0,39,0
3040_01,2,0,3956,2,32,0,2616,0,2,5,0,5977,0
3042_01,0,0,3958,2,30,0,0,0,301,0,437,5412,0
3044_01,0,0,4036,2,69,0,577,139,0,0,0,4475,0
3045_01,0,1,5782,2,21,0,0,0,0,0,0,3798,0
3047_01,2,1,1543,1,17,0,0,458,0,0,0,4144,1
3047_02,2,0,1543,2,16,0,995,0,6,48,0,8078,0
3048_01,2,1,1559,2,25,0,0,0,0,311,0,5659,0
3050_01,1,0,1545,2,25,0,1586,2342,947,1,276,7111,1
3053_01,1,0,6156,0,52,0,0,2,0,10976,810,99,0
3054_01,0,0,3959,2,13,0,578,77,0,306,5,1604,0
3055_01,0,0,4037,2,37,0,1086,0,0,41,0,4030,0
3060_01,2,0,3962,2,13,0,760,2,2,311,0,6728,0
3060_02,2,0,1405,2,45,0,3309,0,10,0,0,2444,0
3060_03,2,0,1560,2,55,0,0,0,0,0,0,7810,0
3061_01,0,0,4038,2,22,0,664,0,0,65,0,5439,0
3061_02,0,0,5797,2,39,0,0,0,0,1745,72,6657,0
3062_01,2,0,1406,2,35,0,741,0,31,0,36,3902,0
3063_01,0,1,5798,1,19,0,0,0,0,0,0,4296,1
3063_02,0,1,5798,2,7,0,0,0,0,0,0,4358,1
3063_03,0,0,1546,2,19,0,1,0,0,450,254,2670,0
3064_01,0,1,5784,2,21,0,0,0,0,0,0,7699,1
3065_01,1,0,1397,0,37,0,0,2065,1650,356,1,7151,1
3066_01,0,0,1547,2,35,0,1609,0,0,0,0,3010,0
3067_01,0,1,5785,2,22,0,0,0,0,0,0,3090,1
3068_01,0,0,5801,2,62,0,379,453,0,7,0,7913,0
3070_01,0,1,5803,2,41,0,0,0,0,0,0,1018,1
3071_01,1,1,173,2,16,0,225,0,0,0,0,6818,1
3071_02,1,0,173,2,26,0,0,458,8,21,6023,156,0
3073_01,2,1,4042,2,36,0,0,0,0,0,0,4758,1
3076_01,0,1,5804,1,29,0,0,0,0,0,0,4177,1
